timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-20 13:19:48.661872,(38-23j),(-1082+2805j),(-948+2977j),(-792+3096j),(-602+3111j),(-399+3095j),(-212+2976j),(-55+2882j),(92+2613j),(187+2350j),(243+2060j),(246+1737j),(206+1417j),(126+1116j),(-4+835j),(-152+570j),(-319+358j),(-475+174j),(-645+24j),(-789-90j),(-927-162j),(-1028-198j),(-1138-239j),(-1200-258j),(-1216-251j),(-1221-235j),(-1223-214j),(2-3j),(-4+0j),(7+3j),(5+1j),(7-8j),(18469+0j),(-12544-32640j),(1152+0j),(-6-5j),(-5-7j),(1-2j),(-351-669j),(-274-487j),(-148-331j),(13-203j),(207-113j),(388-70j),(559-61j),(696-89j),(798-124j),(845-181j),(854-230j),(805-266j),(721-283j),(590-272j),(446-208j),(289-124j),(94-5j),(-90+159j),(-280+333j),(-449+539j),(-649+782j),(-809+1047j),(-971+1350j),(-1086+1667j),(-1156+1965j),(-1193+2272j)
2025-05-20 13:19:49.631476,(-4+55j),(-2764-768j),(-2950+353j),(-2657+1470j),(-1896+2369j),(-838+2854j),(282+2832j),(1264+2360j),(1867+1598j),(2090+726j),(1933-65j),(1503-616j),(988-866j),(546-851j),(274-692j),(183-500j),(227-391j),(319-406j),(371-543j),(305-743j),(106-926j),(-200-1023j),(-551-984j),(-877-782j),(-1104-454j),(-1188-60j),(-1131+333j),(-953+670j),(-675+935j),(-9-6j),(1-4j),4j,(18469+0j),(-12800-32640j),(1152+0j),(-7-12j),(911-453j),(-650+660j),(-345+723j),(-70+627j),(67+436j),(39+263j),(-82+208j),(-192+330j),(-175+474j),(-24+640j),(235+711j),(525+628j),(746+394j),(806+80j),(719-203j),(510-379j),(275-411j),(99-305j),(45-119j),(144+60j),(367+139j),(648+64j),(911-239j),(1023-716j),(874-1297j),(404-1827j),(-347-2122j),(-1242-2088j)
2025-05-20 13:19:49.980774,(-24+43j),(-1137-2593j),(-1770-2339j),(-2288-1907j),(-2636-1328j),(-2779-682j),(-2730-47j),(-2515+534j),(-2133+958j),(-1677+1235j),(-1207+1341j),(-778+1280j),(-446+1096j),(-242+856j),(-171+612j),(-205+392j),(-322+249j),(-476+197j),(-628+228j),(-740+333j),(-803+493j),(-815+690j),(-732+865j),(-597+1019j),(-414+1124j),(-202+1168j),(16+1170j),(252+1110j),(485+995j),(3-4j),(-6+7j),(-2+3j),(18469+0j),(-12800-32640j),(1152+0j),(4-2j),(-496+797j),(284-813j),(95-740j),(-27-581j),(-47-394j),(37-242j),(186-171j),(355-205j),(454-312j),(495-478j),(452-656j),(324-800j),(136-873j),(-68-850j),(-235-734j),(-330-560j),(-348-366j),(-270-179j),(-103-33j),(137+38j),(409+10j),(665-133j),(893-394j),(1033-766j),(1049-1212j),(893-1680j),(561-2109j),(88-2443j)
2025-05-20 13:19:50.313842,(27-26j),(1249+2566j),(1925+2185j),(2476+1621j),(2751+890j),(2812+132j),(2592-565j),(2191-1137j),(1672-1503j),(1106-1651j),(567-1590j),(154-1360j),(-105-1048j),(-182-719j),(-115-459j),(45-291j),(250-253j),(409-341j),(514-500j),(511-708j),(431-912j),(252-1084j),(9-1181j),(-257-1185j),(-514-1098j),(-735-948j),(-916-747j),(-1039-510j),(-1107-243j),(8-4j),(-7-3j),(5-4j),(18469+0j),(-12800-32640j),(1152+0j),(-3+0j),(903-108j),(-766+259j),(-599+339j),(-409+326j),(-274+219j),(-248+69j),(-325-54j),(-483-90j),(-631-30j),(-755+123j),(-792+350j),(-713+563j),(-542+754j),(-306+832j),(-62+804j),(137+669j),(264+472j),(260+223j),(149-5j),(-84-163j),(-373-210j),(-692-110j),(-986+130j),(-1198+534j),(-1261+1021j),(-1122+1568j),(-753+2068j),(-205+2452j)
2025-05-20 13:19:50.653816,(17-36j),(696+2932j),(1044+2902j),(1373+2791j),(1653+2588j),(1865+2301j),(1992+1966j),(2037+1618j),(1975+1250j),(1847+922j),(1623+622j),(1346+381j),(1024+205j),(696+107j),(377+90j),(73+134j),(-182+234j),(-391+376j),(-536+531j),(-629+692j),(-666+835j),(-676+994j),(-628+1090j),(-561+1167j),(-477+1189j),(-371+1192j),(-262+1154j),(-115+1062j),(32+922j),(4-2j),-1j,(-1+0j),(18469+0j),(-12544-32640j),(128+0j),(2+6j),(-215+702j),(137-697j),(83-626j),(88-466j),(153-287j),(296-130j),(461-25j),(633+19j),(795-4j),(930-72j),(1027-174j),(1049-300j),(1017-420j),(921-521j),(772-578j),(584-580j),(384-538j),(176-431j),(-37-276j),(-238-63j),(-410+204j),(-524+523j),(-606+857j),(-631+1229j),(-594+1628j),(-471+1999j),(-256+2326j),(14+2614j)
2025-05-20 13:19:50.998452,(45-23j),(-1506+2687j),(-1398+2852j),(-1279+2970j),(-1114+2988j),(-925+2945j),(-749+2836j),(-569+2630j),(-402+2444j),(-256+2173j),(-133+1851j),(-51+1491j),(-2+1132j),(12+778j),(-11+425j),(-50+91j),(-127-198j),(-225-461j),(-318-675j),(-413-835j),(-496-973j),(-577-1074j),(-638-1119j),(-676-1140j),(-687-1121j),(-692-1081j),(-674-1010j),(-670-885j),(-671-728j),(-7+13j),(8+5j),(3+8j),(18469+0j),(-12544-32640j),(1152+0j),(-1+0j),(615+538j),(-598-489j),(-521-435j),(-357-378j),(-143-339j),(96-342j),(326-373j),(505-423j),(676-523j),(789-614j),(863-711j),(886-791j),(864-844j),(781-861j),(673-832j),(530-772j),(374-690j),(199-558j),(7-394j),(-200-192j),(-414+33j),(-625+300j),(-832+558j),(-1041+868j),(-1227+1190j),(-1372+1525j),(-1471+1843j),(-1548+2161j)
2025-05-20 13:19:51.350097,(6-49j),(2782+1505j),(3010+1269j),(3170+1019j),(3213+722j),(3175+439j),(3046+170j),(2881-95j),(2588-305j),(2277-463j),(1900-564j),(1518-603j),(1126-564j),(757-456j),(430-296j),(141-101j),(-87+119j),(-261+356j),(-381+582j),(-452+782j),(-480+967j),(-466+1132j),(-412+1224j),(-344+1295j),(-266+1313j),(-186+1300j),(-107+1246j),(-5+1131j),(100+955j),(4-3j),(-15+0j),-3j,(18469+0j),(-12544-32640j),(1152+0j),(-2+0j),(754+22j),(-746+26j),(-661+43j),(-489-1j),(-295-116j),(-127-289j),(-15-488j),(56-675j),(66-872j),(24-1037j),(-63-1155j),(-178-1219j),(-290-1220j),(-397-1158j),(-478-1040j),(-532-865j),(-537-659j),(-499-422j),(-435-167j),(-325+106j),(-163+396j),(57+683j),(303+943j),(602+1201j),(944+1421j),(1327+1572j),(1722+1647j),(2101+1686j)
2025-05-20 13:19:51.716425,(-4+25j),(-1285-1936j),(-1578-1826j),(-1823-1653j),(-1997-1409j),(-2108-1127j),(-2127-821j),(-2082-518j),(-1945-234j),(-1762-4j),(-1510+185j),(-1217+300j),(-922+352j),(-622+334j),(-361+250j),(-120+125j),(58-41j),(175-231j),(241-421j),(255-587j),(228-741j),(163-865j),(81-948j),(-17-990j),(-108-994j),(-207-964j),(-278-905j),(-321-786j),(-326-642j),(-5+5j),(8-2j),(6+1j),(18469+0j),(-12544-32640j),(1152+0j),(-3+1j),(-68-522j),(89+513j),(92+465j),(42+347j),(-61+232j),(-201+148j),(-357+116j),(-492+132j),(-620+210j),(-702+306j),(-747+424j),(-729+531j),(-677+621j),(-572+685j),(-446+704j),(-293+679j),(-143+604j),(4+476j),(126+313j),(230+113j),(302-127j),(312-389j),(292-662j),(223-965j),(88-1244j),(-109-1503j),(-360-1715j),(-649-1870j)
2025-05-20 13:19:52.099072,(-1+27j),(-2047-1986j),(-2486-1523j),(-2771-924j),(-2830-262j),(-2683+361j),(-2354+904j),(-1905+1269j),(-1378+1505j),(-841+1512j),(-360+1343j),(2+1036j),(215+636j),(251+221j),(119-152j),(-134-435j),(-472-570j),(-828-556j),(-1137-402j),(-1371-138j),(-1504+181j),(-1528+540j),(-1410+862j),(-1213+1133j),(-951+1305j),(-650+1389j),(-357+1384j),(-70+1243j),(142+1024j),(7+1j),(-6+6j),(-7+5j),(18469+0j),(-12544-32640j),(1152+0j),(4-7j),(144+790j),(-262-789j),(-339-741j),(-312-643j),(-224-593j),(-133-633j),(-81-741j),(-132-866j),(-260-995j),(-450-1063j),(-686-1043j),(-924-930j),(-1115-718j),(-1207-420j),(-1180-102j),(-1036+195j),(-791+439j),(-472+569j),(-99+580j),(275+455j),(583+196j),(803-166j),(902-603j),(858-1083j),(665-1568j),(290-1974j),(-218-2247j),(-820-2370j)
2025-05-20 13:19:52.477677,(30-4j),(-435+2161j),(212+2268j),(863+2152j),(1432+1796j),(1846+1279j),(2024+662j),(1992+43j),(1736-479j),(1335-847j),(868-1016j),(424-986j),(80-793j),(-121-515j),(-144-220j),(-35+30j),(169+160j),(403+161j),(605+47j),(731-161j),(756-413j),(682-665j),(487-869j),(240-978j),(-20-985j),(-266-916j),(-454-775j),(-552-561j),(-564-341j),(2+4j),(2+2j),(9+0j),(18469+0j),(-12288-32640j),(1152+0j),(-4-6j),(84+532j),(-174-555j),(-247-561j),(-266-553j),(-292-585j),(-379-649j),(-537-688j),(-744-663j),(-956-527j),(-1136-293j),(-1216+12j),(-1184+354j),(-1009+661j),(-725+878j),(-392+960j),(-51+898j),(225+727j),(390+457j),(434+150j),(341-156j),(131-398j),(-169-537j),(-527-545j),(-894-412j),(-1213-118j),(-1418+313j),(-1456+821j),(-1315+1347j)
