timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-21 02:11:31.985421,(-10+19j),(-1672-1419j),(-1732-1212j),(-1769-1003j),(-1786-789j),(-1754-565j),(-1683-349j),(-1569-121j),(-1466+48j),(-1299+210j),(-1097+337j),(-872+411j),(-641+426j),(-426+384j),(-241+287j),(-99+154j),(-14-7j),(16-174j),(-9-327j),(-85-445j),(-195-523j),(-302-533j),(-424-521j),(-505-453j),(-555-370j),(-563-272j),(-544-181j),(-493-95j),(-414-20j),(7+12j),(-12+2j),(8+9j),(18469+0j),(-13312-32640j),(1152+0j),(10-8j),(-423+121j),(457-194j),(466-261j),(457-308j),(444-332j),(443-336j),(473-332j),(524-347j),(604-363j),(693-426j),(780-527j),(856-663j),(909-818j),(929-989j),(929-1173j),(889-1370j),(815-1577j),(693-1780j),(522-1970j),(313-2130j),(70-2225j),(-196-2226j),(-451-2275j),(-705-2249j),(-936-2164j),(-1142-2043j),(-1312-1903j),(-1453-1742j)
2025-05-21 02:11:32.973399,(3+22j),(-1677-1407j),(-1754-1207j),(-1793-961j),(-1772-702j),(-1752-463j),(-1654-233j),(-1528-8j),(-1377+173j),(-1178+332j),(-964+423j),(-725+466j),(-499+438j),(-312+362j),(-137+238j),(-37+104j),(25-75j),(10-237j),(-50-372j),(-167-463j),(-271-514j),(-403-488j),(-506-447j),(-587-348j),(-628-227j),(-609-125j),(-574-32j),(-4-12j),(-8-1j),(1-2j),(-7+7j),(-4+0j),(18469+0j),(-13312-32640j),(1152+0j),(-1+11j),(-5+5j),(-6-2j),(512-356j),(446-396j),(376-392j),(349-361j),(362-316j),(403-259j),(491-233j),(609-226j),(740-269j),(917-366j),(1038-528j),(1115-712j),(1180-930j),(1173-1179j),(1127-1448j),(1030-1730j),(845-1974j),(616-2207j),(315-2344j),(24-2415j),(-307-2408j),(-588-2378j),(-891-2304j),(-1114-2163j),(-1290-1966j),(-1455-1796j)
2025-05-21 02:11:33.327944,(-20-9j),(1685-900j),(1622-851j),(1570-801j),(1500-761j),(1419-727j),(1323-700j),(1225-714j),(1099-664j),(968-643j),(809-599j),(641-542j),(477-469j),(332-373j),(199-256j),(87-125j),10j,(-67+143j),(-109+265j),(-118+365j),(-106+445j),(-97+511j),(-72+531j),(-54+533j),(-40+518j),(-32+489j),(-39+456j),(-67+410j),(-113+346j),(-9-4j),(2+1j),(1+1j),(18469+0j),(-13568-32640j),(1152+0j),(1+8j),(-159+754j),(170-788j),(164-782j),(143-737j),(130-667j),(158-582j),(234-483j),(329-380j),(470-297j),(619-230j),(789-188j),(981-175j),(1182-187j),(1365-218j),(1531-263j),(1691-330j),(1829-413j),(1960-519j),(2064-643j),(2141-764j),(2165-867j),(2163-957j),(2117-1028j),(2071-1088j),(2014-1117j),(1941-1118j),(1865-1084j),(1793-1027j)
2025-05-21 02:11:33.667764,(1-32j),(1580+963j),(1480+932j),(1412+924j),(1348+892j),(1286+847j),(1220+797j),(1179+728j),(1101+646j),(1027+548j),(937+442j),(820+339j),(683+236j),(543+161j),(377+104j),(223+73j),(67+79j),(-69+98j),(-178+144j),(-258+201j),(-300+256j),(-306+301j),(-297+338j),(-261+349j),(-219+333j),(-175+299j),(-135+243j),(-102+174j),(-71+90j),(9+13j),(-3+8j),8j,(18469+0j),(-13568-32640j),(1152+0j),(1-8j),(-600+13j),(626-10j),(629-4j),(601+16j),(553+54j),(507+123j),(467+234j),(451+360j),(446+519j),(476+674j),(545+830j),(634+978j),(747+1107j),(863+1225j),(987+1330j),(1119+1414j),(1256+1489j),(1407+1540j),(1563+1565j),(1696+1552j),(1802+1501j),(1891+1436j),(1929+1346j),(1956+1256j),(1944+1171j),(1907+1089j),(1836+1034j),(1745+994j)
2025-05-21 02:11:34.004726,-13j,(884+1378j),(678+1393j),(490+1410j),(320+1387j),(172+1352j),(52+1285j),(-33+1215j),(-103+1116j),(-144+1000j),(-164+870j),(-166+732j),(-154+575j),(-129+421j),(-96+261j),(-63+108j),(-31-44j),(-2-173j),(31-284j),(56-369j),(78-428j),(86-467j),(105-475j),(124-451j),(146-415j),(165-363j),(180-301j),(162-232j),(114-169j),(3+0j),(-6-6j),(-9-5j),(18469+0j),(-13568-32640j),(1152+0j),(5-5j),(534+295j),(-515-350j),(-459-386j),(-368-384j),(-248-367j),(-93-338j),(89-310j),(281-280j),(491-257j),(700-226j),(911-194j),(1124-153j),(1315-105j),(1498-42j),(1655+29j),(1795+122j),(1905+220j),(2018+327j),(2094+427j),(2146+535j),(2136+625j),(2123+725j),(2055+826j),(1960+928j),(1837+1021j),(1686+1111j),(1501+1186j),(1296+1263j)
2025-05-21 02:11:34.340836,(12-13j),(1120+1192j),(918+1250j),(758+1304j),(598+1284j),(490+1276j),(356+1228j),(274+1163j),(213+1089j),(143+973j),(108+834j),(69+675j),(46+508j),336j,(-29+152j),(-55-18j),(-83-170j),(-110-305j),(-133-419j),(-149-501j),(-175-546j),(-190-594j),(-153-580j),(-136-554j),(-83-505j),(-40-461j),(17-434j),(-7-1j),(-2-3j),(-7+10j),(-13-1j),-1j,(18469+0j),(-13568-32640j),(1152+0j),(12+1j),(-4-12j),(-17-4j),(-450-561j),(-389-512j),(-252-470j),(-114-456j),(71-403j),(270-388j),(473-345j),(691-330j),(909-306j),(1113-277j),(1328-238j),(1499-209j),(1654-156j),(1813-90j),(1972-9j),(2059+69j),(2171+159j),(2218+246j),(2223+303j),(2172+395j),(2138+487j),(2075+599j),(1955+689j),(1820+787j),(1672+889j),(1502+1004j)
2025-05-21 02:11:34.681259,(7+19j),(-1515-1028j),(-1628-652j),(-1667-270j),(-1604+114j),(-1453+464j),(-1210+749j),(-898+952j),(-572+1051j),(-237+1041j),(59+906j),(265+686j),(354+425j),(320+189j),(186+22j),(3-39j),(-168+12j),(-283+148j),(-301+327j),(-219+497j),(-54+609j),(155+629j),(337+559j),(467+422j),(528+255j),(516+99j),(469-19j),(409-91j),(356-124j),(5-10j),(-8-9j),(3-7j),(18469+0j),(-13568-32640j),(1152+0j),(1-7j),(733+167j),(-776+5j),(-748+185j),(-661+330j),(-549+422j),(-453+457j),(-409+471j),(-409+503j),(-431+586j),(-421+734j),(-348+927j),(-184+1130j),(78+1296j),(413+1380j),(788+1363j),(1175+1228j),(1533+969j),(1839+590j),(2033+118j),(2079-412j),(1957-943j),(1672-1400j),(1276-1778j),(798-2031j),(280-2136j),(-230-2085j),(-669-1917j),(-1019-1672j)
2025-05-21 02:11:35.028583,(-19-25j),(2184-139j),(1990-613j),(1728-1043j),(1350-1374j),(902-1592j),(419-1657j),(-39-1575j),(-443-1353j),(-707-1025j),(-834-651j),(-807-299j),(-656-15j),(-431+136j),(-195+156j),(-1+58j),(86-114j),(55-304j),(-85-435j),(-281-473j),(-475-399j),(-620-248j),(-685-24j),(-635+190j),(-513+360j),(-343+447j),(-179+464j),(-56+412j),(-1+330j),(-5+2j),(5+1j),(5+2j),(18469+0j),(-13312-32640j),(1152+0j),(-12+7j),(-792+215j),(759-418j),(647-591j),(471-697j),(290-731j),(163-713j),(93-689j),(49-697j),(35-752j),(-33-854j),(-180-981j),(-412-1095j),(-727-1128j),(-1079-1054j),(-1436-854j),(-1756-532j),(-1981-76j),(-2063+474j),(-1987+1052j),(-1711+1595j),(-1274+2034j),(-709+2311j),(-102+2432j),(514+2383j),(1067+2172j),(1541+1826j),(1885+1378j),(2115+889j)
2025-05-21 02:11:35.374249,(2-16j),(927+1032j),(791+1081j),(664+1119j),(555+1130j),(468+1124j),(406+1096j),(360+1052j),(367+994j),(380+912j),(409+808j),(453+688j),(503+568j),(562+433j),(625+293j),(679+151j),(738+15j),(775-107j),(805-215j),(826-312j),(832-392j),(821-474j),(816-497j),(794-516j),(760-513j),(733-501j),(699-464j),(670-405j),(643-325j),(-3+2j),(-2+0j),(4+9j),(18469+0j),(-13568-32640j),(1152+0j),(-3-3j),(732+511j),(-703-557j),(-645-588j),(-542-601j),(-404-611j),(-232-629j),(-30-644j),(167-669j),(396-655j),(607-655j),(824-652j),(1033-634j),(1225-607j),(1393-560j),(1539-491j),(1663-407j),(1779-319j),(1875-224j),(1961-119j),(1986-8j),(1973+99j),(1932+220j),(1879+321j),(1806+439j),(1697+553j),(1559+660j),(1408+767j),(1240+862j)
2025-05-21 02:11:35.722643,(12+8j),(-1398+395j),(-1284+441j),(-1199+492j),(-1128+549j),(-1054+619j),(-964+697j),(-858+800j),(-712+870j),(-531+933j),(-327+950j),(-107+917j),(104+827j),(289+682j),(427+485j),(500+258j),(502+26j),(436-189j),(312-369j),(151-497j),(-32-568j),(-210-580j),(-375-540j),(-502-462j),(-591-361j),(-650-248j),(-686-123j),(-685+20j),(-645+172j),(5+6j),(11+0j),(3+8j),(18469+0j),(-13568-32640j),(1152+0j),(17+2j),(-531+477j),(467-555j),(411-610j),(373-630j),(358-641j),(373-658j),(413-690j),(464-760j),(512-859j),(540-992j),(531-1172j),(479-1362j),(365-1559j),(187-1735j),(-30-1871j),(-284-1961j),(-574-2019j),(-881-2004j),(-1196-1919j),(-1496-1756j),(-1729-1511j),(-1893-1231j),(-2012-935j),(-2043-632j),(-2014-348j),(-1930-90j),(-1790+113j),(-1649+235j)
