timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-20 13:11:53.225008,(-24+30j),(-680-2749j),(-1178-2621j),(-1593-2334j),(-1914-1949j),(-2084-1465j),(-2108-979j),(-1988-482j),(-1742-93j),(-1392+216j),(-958+395j),(-503+421j),(-73+323j),(290+98j),(543-228j),(695-599j),(694-976j),(582-1328j),(366-1612j),(63-1807j),(-260-1910j),(-616-1919j),(-921-1788j),(-1186-1594j),(-1362-1318j),(-1451-1018j),(-1461-726j),(-1346-438j),(-1176-205j),(2+3j),(5-7j),(2-1j),(18469+0j),(-12544-32640j),(1152+0j),(6+0j),(463+156j),(-473-159j),(-458-184j),(-363-257j),(-304-392j),(-298-566j),(-380-727j),(-509-839j),(-677-894j),(-857-875j),(-1030-800j),(-1169-652j),(-1251-452j),(-1246-210j),(-1148+6j),(-991+209j),(-771+358j),(-486+460j),(-167+459j),(179+375j),(493+182j),(749-79j),(973-460j),(1079-876j),(1074-1340j),(930-1790j),(655-2189j),(285-2511j)
2025-05-20 13:11:54.182144,(-37+3j),(1333-2672j),(451-3007j),(-483-3008j),(-1330-2637j),(-1969-1991j),(-2302-1203j),(-2320-383j),(-2002+307j),(-1482+770j),(-885+961j),(-323+866j),(82+539j),(252+97j),(167-347j),(-134-683j),(-573-822j),(-1042-722j),(-1431-405j),(-1665+65j),(-1694+610j),(-1514+1147j),(-1132+1554j),(-628+1786j),(-92+1820j),(398+1679j),(780+1400j),(1009+1037j),(1083+676j),(-7-3j),(-14+2j),(-1+14j),(18469+0j),(-12544-32640j),(128+0j),(-2+4j),(-88-423j),(66+367j),(-1+327j),(-119+323j),(-249+418j),(-300+619j),(-226+864j),(-2+1066j),(313+1183j),(686+1152j),(1046+970j),(1309+644j),(1426+221j),(1371-213j),(1147-578j),(801-821j),(397-886j),(7-771j),(-291-496j),(-437-105j),(-383+333j),(-103+719j),(336+971j),(915+1016j),(1519+795j),(2025+300j),(2310-412j),(2318-1224j)
2025-05-20 13:11:54.527740,(-44+4j),(1063-2737j),(648-2922j),(209-2996j),(-222-2922j),(-614-2720j),(-925-2410j),(-1165-2058j),(-1285-1603j),(-1281-1167j),(-1164-727j),(-935-331j),(-639-19j),(-268+203j),(135+308j),(523+320j),(878+219j),(1159+52j),(1382-167j),(1514-416j),(1563-680j),(1533-949j),(1446-1166j),(1281-1328j),(1083-1423j),(867-1467j),(665-1456j),(468-1359j),(308-1218j),(-11+3j),(3-3j),(-6+3j),(18469+0j),(-12544-32640j),(1152+0j),(2+4j),(401-93j),(-401+15j),(-383-84j),(-340-233j),(-324-411j),(-373-612j),(-485-785j),(-625-899j),(-813-954j),(-993-951j),(-1175-889j),(-1318-758j),(-1411-568j),(-1422-352j),(-1362-133j),(-1231+80j),(-1040+268j),(-782+411j),(-469+500j),(-111+511j),(256+454j),(609+281j),(961+71j),(1276-248j),(1499-646j),(1636-1092j),(1649-1553j),(1573-2002j)
2025-05-20 13:11:54.864331,(-25+14j),(907-2120j),(759-2205j),(596-2259j),(414-2244j),(232-2144j),(62-1987j),(-82-1778j),(-197-1548j),(-269-1270j),(-301-961j),(-293-646j),(-243-337j),(-154-44j),(-33+226j),(110+468j),(273+665j),(436+817j),(591+914j),(734+985j),(868+1018j),(1000+1045j),(1057+992j),(1096+935j),(1092+859j),(1069+781j),(1013+690j),(916+588j),(783+484j),(-3-4j),(-12+8j),(-12+8j),(18469+0j),(-12288-32640j),(1152+0j),(-5+6j),(-118-440j),(73+474j),(4+475j),(-107+437j),(-250+405j),(-407+397j),(-551+416j),(-670+457j),(-758+512j),(-820+570j),(-856+623j),(-852+669j),(-813+705j),(-735+720j),(-639+709j),(-516+677j),(-371+616j),(-212+522j),(-36+405j),(152+258j),(336+80j),(511-114j),(670-360j),(828-617j),(954-888j),(1039-1168j),(1074-1439j),(1078-1702j)
2025-05-20 13:11:55.200889,(-18+22j),(-1196-2063j),(-1444-1937j),(-1659-1773j),(-1800-1527j),(-1867-1243j),(-1853-941j),(-1773-637j),(-1595-353j),(-1370-99j),(-1072+103j),(-751+244j),(-406+315j),(-63+318j),(269+256j),(565+139j),(805-28j),(987-227j),(1107-437j),(1166-647j),(1168-842j),(1134-1035j),(1025-1147j),(893-1229j),(749-1266j),(601-1260j),(462-1226j),(338-1174j),(227-1107j),(-6+5j),(6+8j),(4+5j),(18469+0j),(-12288-32640j),(1152+0j),(-2-1j),(-72-529j),(23+456j),(-56+395j),(-162+350j),(-285+331j),(-415+346j),(-533+392j),(-629+462j),(-688+545j),(-709+628j),(-702+708j),(-659+768j),(-587+809j),(-486+814j),(-375+781j),(-254+704j),(-136+598j),(-19+458j),(87+276j),(178+59j),(239-187j),(254-469j),(241-753j),(173-1052j),(45-1346j),(-137-1605j),(-365-1821j),(-625-1987j)
2025-05-20 13:11:55.540698,(37+11j),(-1993+1166j),(-1960+1289j),(-1901+1397j),(-1767+1453j),(-1598+1468j),(-1395+1436j),(-1177+1389j),(-931+1268j),(-681+1123j),(-427+932j),(-180+719j),(48+486j),(244+239j),(418-17j),(558-269j),(662-507j),(733-725j),(774-910j),(794-1059j),(796-1188j),(764-1291j),(731-1339j),(675-1353j),(616-1327j),(555-1281j),(500-1209j),(450-1120j),(409-1017j),(-7+7j),(2+10j),(-4+9j),(18469+0j),(-12288-32640j),(1152+0j),(-4+3j),(193+388j),(-83-369j),(42-343j),(186-310j),(344-283j),(506-277j),(660-283j),(790-295j),(887-325j),(959-352j),(1009-384j),(1024-415j),(1000-434j),(941-439j),(850-427j),(738-408j),(597-379j),(427-338j),(234-280j),(17-215j),(-218-139j),(-460-35j),(-722+62j),(-986+190j),(-1240+341j),(-1471+510j),(-1658+681j),(-1818+839j)
2025-05-20 13:11:55.889305,(-28-10j),(1847-1160j),(1765-1338j),(1641-1476j),(1464-1554j),(1256-1575j),(1029-1534j),(779-1437j),(559-1298j),(340-1097j),(147-849j),(-8-572j),(-127-278j),(-199+21j),(-222+319j),(-209+599j),(-154+840j),(-65+1043j),(35+1203j),(146+1322j),(259+1395j),(379+1466j),(459+1420j),(536+1377j),(588+1299j),(617+1203j),(615+1094j),(586+982j),(529+867j),(3-11j),(-9-1j),(-12-3j),(18469+0j),(-12288-32640j),(1152+0j),(-4-4j),(240-404j),(-307+350j),(-374+278j),(-445+184j),(-536+78j),(-647-13j),(-768-78j),(-879-115j),(-975-127j),(-1052-116j),(-1111-83j),(-1130-31j),(-1118+31j),(-1057+94j),(-973+151j),(-845+206j),(-697+249j),(-512+280j),(-303+296j),(-73+295j),(177+266j),(434+209j),(704+121j),(974+7j),(1237-143j),(1455-325j),(1631-532j),(1774-744j)
2025-05-20 13:11:56.251427,(-36+43j),(-977-2653j),(-1288-2561j),(-1540-2382j),(-1733-2118j),(-1833-1794j),(-1824-1440j),(-1722-1060j),(-1567-726j),(-1304-411j),(-978-146j),(-593+30j),(-188+128j),(213+144j),(594+75j),(933-58j),(1201-251j),(1397-482j),(1517-714j),(1566-945j),(1553-1156j),(1504-1367j),(1359-1472j),(1213-1566j),(1031-1595j),(858-1573j),(689-1505j),(533-1365j),(415-1189j),(-7+1j),(9+14j),(5+11j),(18469+0j),(-12544-32640j),(1152+0j),(2+4j),(133-702j),(-210+720j),(-284+713j),(-388+661j),(-522+615j),(-669+604j),(-820+631j),(-921+670j),(-1024+764j),(-1070+855j),(-1061+959j),(-1007+1052j),(-900+1118j),(-747+1135j),(-571+1090j),(-387+1001j),(-202+874j),(-22+704j),(152+474j),(306+182j),(420-140j),(473-494j),(505-851j),(468-1232j),(359-1629j),(174-1979j),(-73-2262j),(-341-2480j)
2025-05-20 13:11:56.618307,(-16+27j),(-957-2718j),(-1840-2280j),(-2504-1533j),(-2800-587j),(-2680+370j),(-2216+1155j),(-1481+1634j),(-722+1767j),(-50+1555j),(392+1102j),(525+555j),(364+78j),(-9-198j),(-469-198j),(-856+76j),(-1035+547j),(-961+1091j),(-607+1561j),(-57+1857j),(602+1902j),(1250+1712j),(1728+1203j),(2002+597j),(2025-49j),(1824-644j),(1436-1084j),(950-1311j),(457-1301j),(-4+8j),(11+2j),(6+2j),(18469+0j),(-12544-32640j),(128+0j),(-1-1j),(274-720j),(-129+802j),(15+798j),(92+720j),(98+675j),(92+709j),(149+806j),(297+902j),(564+941j),(857+857j),(1133+641j),(1322+308j),(1359-97j),(1226-498j),(941-802j),(562-956j),(160-935j),(-177-733j),(-366-398j),(-360-10j),(-148+335j),(240+514j),(723+520j),(1204+257j),(1554-265j),(1650-961j),(1411-1704j),(851-2359j)
2025-05-20 13:11:56.998538,(-13-40j),(1959+1589j),(2132+1509j),(2291+1404j),(2374+1248j),(2405+1075j),(2396+883j),(2343+683j),(2229+478j),(2081+276j),(1868+86j),(1612-94j),(1329-252j),(1019-377j),(689-473j),(348-523j),(-1-528j),(-331-493j),(-631-424j),(-908-328j),(-1142-199j),(-1372-61j),(-1476+102j),(-1546+254j),(-1595+393j),(-1578+528j),(-1535+656j),(-1462+768j),(-1354+864j),(-1-7j),(2-8j),(5-16j),(18469+0j),(-12800-32640j),(1152+0j),(-1-1j),(49-740j),(104+584j),(238+392j),(339+163j),(400-89j),(399-351j),(352-603j),(245-834j),(124-987j),(-25-1121j),(-181-1192j),(-339-1204j),(-477-1163j),(-593-1062j),(-663-923j),(-696-751j),(-694-559j),(-649-343j),(-566-105j),(-448+137j),(-294+377j),(-122+600j),(113+829j),(350+1050j),(614+1240j),(894+1401j),(1172+1514j),(1447+1574j)
