timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-20 13:07:48.672464,(41-3j),(-771+2146j),(-481+2336j),(-152+2449j),(188+2439j),(501+2325j),(765+2130j),(985+1863j),(1077+1559j),(1109+1229j),(1043+902j),(890+610j),(672+381j),(403+228j),(115+162j),(-174+172j),(-434+262j),(-636+411j),(-790+608j),(-862+817j),(-874+1031j),(-814+1249j),(-705+1408j),(-547+1528j),(-355+1576j),(-170+1572j),(10+1528j),(171+1464j),(320+1385j),(-6-4j),(-4-1j),(-5+1j),(18469+0j),(-12032-32640j),(1152+0j),(-2+3j),(-957-674j),(950+617j),(928+576j),(867+541j),(807+557j),(759+611j),(745+694j),(770+774j),(828+838j),(913+871j),(1027+863j),(1135+804j),(1230+697j),(1265+538j),(1251+376j),(1178+203j),(1058+47j),(886-84j),(665-184j),(405-232j),(126-227j),(-151-142j),(-433-12j),(-695+199j),(-913+474j),(-1059+793j),(-1121+1152j),(-1104+1508j)
2025-05-20 13:07:49.643605,(-10+16j),(-42-2330j),(-318-2418j),(-605-2427j),(-868-2335j),(-1089-2166j),(-1248-1930j),(-1338-1683j),(-1371-1381j),(-1307-1097j),(-1175-823j),(-986-581j),(-731-384j),(-459-247j),(-177-183j),(112-174j),(374-228j),(605-326j),(784-462j),(914-623j),(998-798j),(1030-989j),(995-1127j),(937-1242j),(836-1316j),(724-1360j),(601-1382j),(451-1389j),(302-1384j),(1+1j),(5+2j),(5+8j),(18469+0j),(-12032-32640j),(128+0j),(-10-5j),(975-648j),(-914+654j),(-867+629j),(-820+559j),(-816+464j),(-859+365j),(-926+270j),(-1009+216j),(-1105+201j),(-1195+208j),(-1276+254j),(-1324+323j),(-1324+413j),(-1268+507j),(-1172+573j),(-1032+626j),(-865+643j),(-672+623j),(-464+560j),(-243+449j),(-25+285j),(170+63j),(349-183j),(490-483j),(589-815j),(616-1169j),(550-1514j),(423-1838j)
2025-05-20 13:07:50.000724,(-29-6j),(2018-1343j),(1957-1583j),(1861-1800j),(1691-1947j),(1478-2026j),(1234-2036j),(992-1984j),(749-1850j),(532-1666j),(349-1425j),(204-1137j),(110-834j),(63-513j),(75-199j),(126+101j),(224+364j),(351+592j),(493+768j),(653+904j),(808+989j),(970+1057j),(1087+1033j),(1179+995j),(1224+927j),(1253+840j),(1261+744j),(1253+614j),(1235+473j),(3+4j),(-6+5j),6j,(18469+0j),(-12032-32640j),(128+0j),(-5+0j),(884-463j),(-836+448j),(-788+399j),(-753+295j),(-738+162j),(-763+7j),(-819-141j),(-914-268j),(-993-354j),(-1096-408j),(-1205-436j),(-1290-416j),(-1344-366j),(-1351-281j),(-1315-193j),(-1233-93j),(-1115+10j),(-950+101j),(-739+180j),(-485+230j),(-206+257j),(87+239j),(421+192j),(754+96j),(1078-50j),(1365-244j),(1620-487j),(1834-752j)
2025-05-20 13:07:50.345843,(-13-26j),(2161-940j),(1754-1705j),(1088-2240j),(252-2455j),(-579-2322j),(-1244-1885j),(-1642-1228j),(-1792-571j),(-1640+35j),(-1284+468j),(-849+659j),(-446+614j),(-190+420j),(-130+163j),(-242-52j),(-474-125j),(-735-25j),(-924+236j),(-968+601j),(-835+993j),(-535+1365j),(-69+1494j),(412+1464j),(842+1241j),(1162+895j),(1326+468j),(1327-12j),(1158-458j),(-16+1j),(9+3j),(2+9j),(18469+0j),(-12288-32640j),(1152+0j),(2-4j),(435+856j),(-643-661j),(-740-455j),(-730-293j),(-705-204j),(-727-167j),(-814-114j),(-899+8j),(-1017+232j),(-1025+526j),(-914+862j),(-645+1150j),(-257+1323j),(181+1313j),(573+1135j),(849+808j),(960+418j),(874+33j),(641-258j),(300-373j),(-46-295j),(-286-27j),(-372+346j),(-231+769j),(152+1099j),(716+1211j),(1334+1035j),(1871+576j)
2025-05-20 13:07:50.695782,(-16+35j),(-2111-1059j),(-2102+1277j),(-39+2517j),(2103+1368j),(2215-1018j),(307-2289j),(-1636-1382j),(-1849+565j),(-471+1628j),(921+1087j),(1114-123j),(395-711j),(-190-468j),(-185-129j),(-75-189j),(-349-277j),(-680+139j),(-376+832j),(579+950j),(1263+54j),(819-1119j),(-512-1375j),(-1454-346j),(-1090+1002j),(220+1415j),(1243+571j),(1078-699j),(-46-1186j),6j,(3+2j),4j,(18469+0j),(-12032-32640j),(1152+0j),(-2-5j),(565-767j),(299+874j),(831+274j),(689-402j),(198-711j),(-321-664j),(-732-297j),(-809+360j),(-287+955j),(638+907j),(1194+31j),(758-1006j),(-406-1227j),(-1225-338j),(-915+804j),(171+1111j),(918+396j),(683-490j),(-76-648j),(-432-125j),(-96+264j),(292-14j),(7-514j),(-739-316j),(-861+695j),(215+1384j),(1560+632j),(1574-1168j)
2025-05-20 13:07:51.061677,(47-1j),(-971+2172j),(-781+2378j),(-555+2481j),(-317+2515j),(-80+2456j),(122+2332j),(327+2176j),(443+1928j),(532+1658j),(567+1363j),(523+1045j),(428+737j),(274+463j),(70+234j),(-160+44j),(-396-90j),(-649-158j),(-872-186j),(-1080-156j),(-1243-102j),(-1381+13j),(-1451+112j),(-1478+224j),(-1440+333j),(-1363+416j),(-1267+484j),(-1111+566j),(-939+650j),(9+5j),(5-3j),(6-4j),(18469+0j),(-12032-32640j),(1152+0j),(10+2j),(-658+605j),(601-633j),(567-613j),(547-501j),(579-377j),(651-252j),(760-148j),(859-71j),(979-30j),(1094-28j),(1189-68j),(1248-135j),(1257-224j),(1223-308j),(1133-387j),(1000-437j),(843-472j),(658-470j),(444-440j),(207-375j),(-43-258j),(-286-98j),(-527+91j),(-749+342j),(-947+636j),(-1074+967j),(-1128+1294j),(-1149+1610j)
2025-05-20 13:07:51.433200,(19-31j),(759+2273j),(985+2303j),(1160+2273j),(1313+2180j),(1420+2029j),(1461+1835j),(1482+1630j),(1414+1374j),(1304+1131j),(1165+889j),(962+658j),(718+451j),(448+273j),(164+149j),(-124+50j),(-401-3j),(-655-1j),(-884+21j),(-1075+72j),(-1226+139j),(-1347+224j),(-1404+310j),(-1412+381j),(-1380+435j),(-1324+474j),(-1240+506j),(-1095+548j),(-926+596j),(9+0j),(4-6j),(5-11j),(18469+0j),(-12032-32640j),(128+0j),(1-9j),(599+599j),(-616-560j),(-582-540j),(-461-533j),(-303-554j),(-145-622j),(7-706j),(142-809j),(232-920j),(288-1035j),(312-1135j),(297-1212j),(253-1261j),(188-1262j),(115-1214j),(30-1117j),(-54-995j),(-129-833j),(-196-631j),(-251-399j),(-285-130j),(-286+170j),(-269+468j),(-226+798j),(-149+1131j),(-22+1450j),(147+1728j),(332+1980j)
2025-05-20 13:07:51.815915,(24+8j),(-1830+890j),(-1792+1109j),(-1714+1304j),(-1582+1461j),(-1405+1579j),(-1178+1627j),(-963+1649j),(-697+1562j),(-463+1442j),(-248+1271j),(-56+1051j),(100+797j),(214+519j),(281+227j),(306-63j),(283-336j),(215-582j),(117-785j),(-7-959j),(-142-1087j),(-287-1180j),(-422-1213j),(-542-1207j),(-644-1152j),(-722-1070j),(-784-978j),(-832-873j),(-864-760j),(2+11j),(10-1j),(6+1j),(18469+0j),(-12544-32640j),(128+0j),(10-1j),(118+502j),(-159-350j),(-158-179j),(-108+5j),(-8+183j),(135+338j),(307+454j),(490+518j),(665+540j),(824+513j),(958+454j),(1058+368j),(1109+257j),(1115+136j),(1071+14j),(990-105j),(869-211j),(712-297j),(526-362j),(312-408j),(75-430j),(-183-415j),(-452-369j),(-731-287j),(-998-166j),(-1240-9j),(-1452+183j),(-1645+405j)
2025-05-20 13:07:52.215803,(-27+30j),(-917-2219j),(-1244-2230j),(-1553-2178j),(-1818-2025j),(-2028-1797j),(-2165-1506j),(-2228-1148j),(-2219-787j),(-2095-406j),(-1882-23j),(-1586+325j),(-1216+616j),(-796+835j),(-341+971j),(129+1041j),(585+1010j),(1010+899j),(1367+722j),(1668+509j),(1899+259j),(2071-32j),(2154-298j),(2158-548j),(2077-769j),(1958-943j),(1793-1082j),(1505-1211j),(1164-1283j),(-3+0j),(-7+13j),(-5+10j),(18469+0j),(-12544-32640j),(128+0j),(-2-3j),(-594-270j),(672+74j),(628-104j),(431-201j),(185-221j),(-67-172j),(-299-64j),(-493+90j),(-631+246j),(-716+430j),(-757+613j),(-745+773j),(-692+898j),(-597+973j),(-486+1001j),(-363+980j),(-245+922j),(-127+823j),(-13+678j),(95+493j),(181+267j),(228+9j),(267-287j),(257-602j),(198-937j),(80-1265j),(-103-1568j),(-335-1857j)
2025-05-20 13:07:52.617139,(35-27j),(-451+2703j),(-214+2880j),(58+2974j),(347+2945j),(613+2818j),(830+2582j),(978+2257j),(1095+1922j),(1110+1519j),(1045+1105j),(891+689j),(668+299j),(397-38j),(79-327j),(-259-563j),(-592-718j),(-929-801j),(-1227-837j),(-1485-823j),(-1712-770j),(-1933-686j),(-1999-570j),(-2061-459j),(-2053-346j),(-2007-239j),(-1923-158j),(-1759-106j),(-1567-88j),(14+13j),(14-1j),(9-7j),(18469+0j),(-12544-32640j),(128+0j),(1+0j),(348+1004j),(-299-1024j),(-228-998j),(-123-902j),(31-808j),(217-745j),(414-713j),(587-689j),(748-722j),(881-755j),(982-811j),(1040-860j),(1055-901j),(1037-930j),(988-932j),(897-915j),(782-878j),(644-810j),(472-707j),(276-568j),(64-377j),(-140-120j),(-344+151j),(-529+482j),(-677+858j),(-769+1258j),(-788+1662j),(-753+2054j)
