timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-21 03:03:30.234390,(9+65j),(-2327-937j),(-2203-344j),(-1909+152j),(-1506+482j),(-1057+639j),(-628+619j),(-274+475j),(-43+236j),(75-54j),(59-350j),(-64-589j),(-270-764j),(-528-836j),(-809-827j),(-1089-700j),(-1311-474j),(-1456-171j),(-1486+169j),(-1425+516j),(-1253+839j),(-969+1116j),(-627+1272j),(-241+1307j),(127+1212j),(421+1016j),(625+772j),(728+533j),(764+317j),(-14+1j),(-8+7j),(-4+8j),(18469+0j),(-13312-32640j),(1152+0j),(-9+7j),(-843-731j),(1064+579j),(1250+341j),(1367+22j),(1364-335j),(1243-670j),(1008-916j),(691-1036j),(382-1024j),(110-896j),(-85-667j),(-153-385j),(-81-103j),(124+138j),(434+274j),(787+282j),(1152+146j),(1474-143j),(1709-551j),(1807-1049j),(1721-1576j),(1454-2067j),(1067-2515j),(523-2851j),(-133-3005j),(-828-2938j),(-1450-2637j),(-1916-2169j)
2025-05-21 03:03:31.238291,(22+46j),(-2529-417j),(-2259+136j),(-1886+536j),(-1434+778j),(-972+851j),(-558+776j),(-212+590j),(8+330j),(117+22j),(107-281j),(-11-541j),(-212-723j),(-454-820j),(-732-836j),(-1006-738j),(-1232-551j),(-1396-292j),(-1468+22j),(-1445+350j),(-1321+664j),(-1114+952j),(-805+1151j),(-465+1246j),(-110+1229j),(214+1105j),(459+906j),(640+684j),(750+441j),(-7-5j),(-7-2j),(-7+3j),(18469+0j),(-13312-32640j),(1152+0j),(3+18j),(-1148-54j),(1215-229j),(1199-533j),(1085-840j),(881-1107j),(605-1290j),(285-1347j),(-33-1275j),(-265-1078j),(-410-812j),(-431-526j),(-332-266j),(-130-59j),(164+49j),(486+32j),(798-106j),(1060-365j),(1241-726j),(1307-1150j),(1240-1606j),(1017-2043j),(631-2387j),(174-2684j),(-402-2828j),(-1017-2797j),(-1600-2563j),(-2081-2144j),(-2405-1614j)
2025-05-21 03:03:31.597114,(7-55j),(1001+2428j),(1119+2070j),(1159+1695j),(1121+1309j),(1010+949j),(835+615j),(647+320j),(402+96j),(146-98j),(-121-236j),(-383-317j),(-624-347j),(-840-332j),(-1045-279j),(-1215-191j),(-1340-66j),(-1424+88j),(-1449+249j),(-1427+418j),(-1365+587j),(-1267+748j),(-1113+880j),(-920+974j),(-702+1015j),(-485+1009j),(-289+983j),(-127+938j),(8+884j),-8j,(-10-7j),(-3-5j),(18469+0j),(-13312-32640j),(128+0j),(-6-1j),(-803-866j),(952+829j),(1091+755j),(1226+643j),(1324+494j),(1364+326j),(1333+156j),(1231-2j),(1059-118j),(852-191j),(607-208j),(347-168j),(76-59j),(-191+104j),(-428+322j),(-637+573j),(-797+850j),(-918+1160j),(-999+1486j),(-1024+1813j),(-984+2113j),(-878+2422j),(-733+2650j),(-526+2862j),(-278+3035j),(4+3089j),(298+3048j),(574+2916j)
2025-05-21 03:03:31.947297,(-15-32j),(2542-360j),(1985-1145j),(1239-1585j),(464-1638j),(-162-1372j),(-523-913j),(-600-411j),(-440-36j),(-131+166j),(212+142j),(463-83j),(530-431j),(387-785j),(53-1043j),(-400-1117j),(-868-959j),(-1233-583j),(-1408-68j),(-1348+490j),(-1050+973j),(-563+1304j),(13+1353j),(543+1148j),(909+747j),(1046+254j),(961-216j),(701-581j),(329-776j),(7+6j),(8+13j),(9-3j),(18469+0j),(-13312-32640j),(1152+0j),(-10+2j),(-187-1037j),(629+939j),(1007+648j),(1234+208j),(1246-293j),(1036-747j),(652-1042j),(207-1117j),(-172-972j),(-407-702j),(-458-400j),(-340-165j),(-124-83j),(88-186j),(192-445j),(111-770j),(-181-1056j),(-657-1198j),(-1243-1108j),(-1800-729j),(-2194-75j),(-2286+775j),(-2034+1645j),(-1402+2403j),(-463+2866j),(627+2897j),(1627+2450j),(2361+1657j)
2025-05-21 03:03:32.285268,(34+5j),(-2250+906j),(-1948+927j),(-1659+936j),(-1345+894j),(-1040+818j),(-726+694j),(-444+544j),(-189+391j),(37+214j),(230+25j),(388-163j),(513-355j),(597-541j),(651-725j),(659-879j),(633-1018j),(569-1126j),(475-1201j),(359-1251j),(229-1273j),(90-1279j),(-65-1191j),(-209-1087j),(-336-956j),(-435-803j),(-517-642j),(-565-458j),(-587-275j),(5+4j),(8-3j),(1-2j),(18469+0j),(-13568-32640j),(1152+0j),(-1+13j),(-1-1058j),(138+1142j),(275+1203j),(407+1219j),(521+1203j),(609+1159j),(646+1064j),(638+936j),(593+801j),(511+657j),(384+510j),(215+364j),(19+244j),(-209+127j),(-456+26j),(-706-57j),(-975-122j),(-1227-160j),(-1511-188j),(-1769-197j),(-2009-170j),(-2181-111j),(-2418-22j),(-2579+95j),(-2679+231j),(-2744+380j),(-2702+524j),(-2625+671j)
2025-05-21 03:03:32.628383,(-46-11j),(1566-1664j),(1162-1666j),(813-1592j),(496-1425j),(237-1184j),(54-898j),(-59-598j),(-90-293j),(-46-7j),(66+246j),(230+444j),(429+575j),(647+638j),(870+632j),(1081+559j),(1252+412j),(1362+218j),(1427-11j),(1401-253j),(1332-495j),(1179-737j),(968-899j),(703-1015j),(412-1056j),(134-1016j),(-98-935j),(-272-825j),(-388-707j),(7-5j),(12+1j),3j,(18469+0j),(-13568-32640j),(1152+0j),(14-2j),(-942-418j),(1062+329j),(1156+197j),(1218+34j),(1236-148j),(1197-313j),(1118-437j),(1010-511j),(881-509j),(773-467j),(689-388j),(638-281j),(628-157j),(660-20j),(734+126j),(842+264j),(988+379j),(1175+463j),(1396+503j),(1624+494j),(1854+428j),(2073+274j),(2274+114j),(2433-142j),(2498-456j),(2483-787j),(2366-1091j),(2168-1350j)
2025-05-21 03:03:32.976947,(-48+11j),(1286-2251j),(924-2216j),(592-2125j),(298-1932j),(62-1694j),(-104-1420j),(-217-1148j),(-255-854j),(-244-576j),(-183-324j),(-75-106j),(67+68j),(240+187j),(431+257j),(619+273j),(790+229j),(927+134j),(1023-7j),(1072-173j),(1074-355j),(1011-549j),(905-713j),(733-840j),(532-926j),(311-952j),(114-915j),(-28-808j),(-106-670j),(9+10j),(18+8j),(-1+6j),(18469+0j),(-13568-32640j),(1152+0j),(2+13j),(-1012+388j),(1103-596j),(1129-839j),(1059-1092j),(905-1310j),(710-1473j),(487-1549j),(254-1537j),(44-1453j),(-127-1299j),(-240-1107j),(-289-879j),(-263-643j),(-164-400j),(-3-178j),(210+6j),(465+137j),(755+195j),(1068+202j),(1385+145j),(1677+18j),(1932-182j),(2126-435j),(2280-753j),(2334-1102j),(2285-1447j),(2136-1756j),(1905-2003j)
2025-05-21 03:03:33.319366,(11+26j),(-2840-113j),(-2757+196j),(-2633+486j),(-2428+731j),(-2165+919j),(-1878+1048j),(-1592+1140j),(-1278+1122j),(-983+1059j),(-705+935j),(-461+766j),(-262+564j),(-125+335j),(-46+86j),(-25-154j),(-56-368j),(-125-550j),(-228-697j),(-351-795j),(-484-848j),(-617-869j),(-731-833j),(-819-765j),(-879-682j),(-906-584j),(-900-483j),(-835-385j),(-720-305j),(6-3j),(9+0j),(-3-6j),(18469+0j),(-12800-32640j),(1152+0j),(4-13j),(-53+870j),(-66-934j),(-230-937j),(-419-856j),(-594-713j),(-723-535j),(-785-346j),(-785-168j),(-732-25j),(-638+86j),(-529+143j),(-416+149j),(-310+107j),(-220+16j),(-161-116j),(-142-279j),(-171-454j),(-247-639j),(-367-829j),(-529-1007j),(-737-1156j),(-982-1266j),(-1265-1333j),(-1579-1353j),(-1895-1298j),(-2196-1169j),(-2440-969j),(-2665-723j)
2025-05-21 03:03:33.674625,(36+13j),(-2815+538j),(-2699+717j),(-2539+882j),(-2325+1000j),(-2079+1074j),(-1813+1107j),(-1555+1102j),(-1280+1033j),(-1015+931j),(-770+790j),(-538+620j),(-339+431j),(-179+228j),(-53+13j),(40-198j),(96-395j),(118-572j),(110-727j),(80-857j),(29-962j),(-27-1048j),(-96-1073j),(-154-1081j),(-200-1055j),(-235-1014j),(-253-942j),(-248-826j),(-212-677j),(-2+4j),(-2-2j),10j,(18469+0j),(-12800-32640j),(1152+0j),(-9-9j),(851+223j),(-943-139j),(-987-6j),(-963+166j),(-886+343j),(-774+493j),(-639+601j),(-506+648j),(-362+661j),(-239+622j),(-150+546j),(-102+441j),(-97+321j),(-123+184j),(-184+38j),(-283-104j),(-413-234j),(-582-349j),(-777-451j),(-1001-539j),(-1239-598j),(-1495-623j),(-1759-599j),(-2030-547j),(-2292-449j),(-2511-306j),(-2670-120j),(-2788+89j)
2025-05-21 03:03:34.026856,(1+26j),(-2980-441j),(-2918+38j),(-2761+455j),(-2506+811j),(-2186+1088j),(-1807+1257j),(-1386+1330j),(-1050+1325j),(-711+1214j),(-430+1031j),(-224+791j),(-105+522j),(-78+256j),(-132+17j),(-252-174j),(-414-292j),(-593-340j),(-763-327j),(-910-258j),(-1020-136j),(-1088+31j),(-1089+181j),(-1034+335j),(-942+465j),(-817+561j),(-668+612j),(-491+619j),(-301+572j),(6-7j),(-11-6j),(1+6j),(18469+0j),(-12800-32640j),(1152+0j),(10+3j),(-810+100j),(836-316j),(774-540j),(617-743j),(394-887j),(147-963j),(-87-954j),(-278-903j),(-404-766j),(-473-635j),(-492-514j),(-456-414j),(-387-352j),(-284-334j),(-175-374j),(-69-467j),(-1-613j),(26-802j),(3-1025j),(-79-1259j),(-232-1488j),(-476-1675j),(-774-1858j),(-1148-1950j),(-1557-1949j),(-1960-1819j),(-2327-1580j),(-2655-1286j)
