timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-21 03:02:51.530839,(-17+47j),(-1480-1977j),(-1977-1312j),(-2172-553j),(-2065+188j),(-1701+772j),(-1199+1127j),(-670+1244j),(-215+1171j),(103+938j),(255+652j),(250+404j),(145+257j),(16+235j),(-79+318j),(-72+465j),(52+589j),(255+644j),(481+595j),(680+445j),(809+216j),(840-56j),(747-308j),(581-493j),(378-588j),(173-597j),(-9-550j),(-167-443j),(-276-283j),(-5-2j),(-6-5j),(2-2j),(18469+0j),(-13056-32640j),(1152+0j),(7+7j),(-625+211j),(528-477j),(308-689j),(-14-788j),(-351-726j),(-616-532j),(-757-262j),(-757+20j),(-674+217j),(-542+356j),(-415+415j),(-329+447j),(-279+461j),(-260+491j),(-239+576j),(-190+694j),(-68+846j),(141+988j),(428+1082j),(795+1080j),(1183+932j),(1553+622j),(1854+156j),(1992-452j),(1905-1154j),(1522-1812j),(875-2287j),(82-2489j)
2025-05-21 03:02:52.518670,(14+25j),(-2504-26j),(-2365+42j),(-2236+96j),(-2052+146j),(-1830+172j),(-1594+175j),(-1369+157j),(-1133+130j),(-902+82j),(-676+16j),(-452-66j),(-255-147j),(-83-248j),(70-343j),(189-436j),(283-521j),(339-582j),(376-630j),(391-656j),(390-674j),(375-669j),(362-640j),(339-591j),(320-518j),(301-448j),(281-383j),(237-329j),(174-299j),(10+0j),(4+1j),(6-6j),(18469+0j),(-13056-32640j),(1152+0j),(-7-3j),(383-579j),(-362+658j),(-316+723j),(-242+780j),(-158+812j),(-81+822j),(-27+804j),(-16+761j),(-17+686j),(-51+612j),(-114+540j),(-201+462j),(-311+389j),(-443+309j),(-585+233j),(-735+163j),(-888+91j),(-1051+28j),(-1229-42j),(-1396-112j),(-1564-171j),(-1752-220j),(-1902-261j),(-2084-288j),(-2251-300j),(-2391-278j),(-2478-243j),(-2534-180j)
2025-05-21 03:02:52.874237,(36+4j),(-1522+2060j),(-1215+2104j),(-927+2107j),(-631+2009j),(-377+1861j),(-167+1655j),(-2+1434j),(78+1182j),(121+919j),(101+672j),(32+455j),(-73+270j),(-209+138j),(-360+47j),(-505+14j),(-639+30j),(-739+79j),(-799+148j),(-829+226j),(-827+314j),(-801+413j),(-729+454j),(-643+488j),(-557+496j),(-473+482j),(-391+454j),(-291+416j),(-175+364j),(6+2j),(-4+3j),(-7+7j),(18469+0j),(-13056-32640j),(1152+0j),(-12-9j),(570+316j),(-679-232j),(-757-109j),(-796+52j),(-782+218j),(-731+360j),(-653+456j),(-571+508j),(-474+505j),(-406+472j),(-364+409j),(-357+329j),(-389+242j),(-454+155j),(-551+73j),(-678+10j),(-824-27j),(-996-31j),(-1180-17j),(-1374+31j),(-1549+118j),(-1732+243j),(-1901+416j),(-2031+633j),(-2124+886j),(-2152+1170j),(-2080+1429j),(-1967+1689j)
2025-05-21 03:02:53.214949,(-22+3j),(1638-1970j),(1362-2009j),(1108-2022j),(841-1952j),(593-1827j),(377-1652j),(214-1434j),(83-1209j),(9-972j),(-24-724j),(-6-484j),(45-271j),(141-95j),(260+43j),(389+139j),(522+184j),(639+195j),(730+166j),(790+117j),(825+48j),(841-15j),(801-81j),(743-127j),(683-154j),(614-172j),(541-186j),(451-204j),(345-227j),(8+5j),(5+5j),(1+5j),(18469+0j),(-13056-32640j),(1152+0j),(-4+6j),(-653-83j),(713-30j),(739-161j),(722-304j),(660-439j),(578-546j),(480-607j),(393-616j),(322-588j),(279-531j),(268-462j),(291-379j),(349-303j),(436-227j),(551-173j),(679-134j),(826-119j),(986-125j),(1160-151j),(1335-197j),(1505-274j),(1656-378j),(1824-521j),(1970-711j),(2067-926j),(2108-1162j),(2073-1394j),(2005-1624j)
2025-05-21 03:02:53.549855,(-29-20j),(2392-59j),(2274-240j),(2147-394j),(1959-515j),(1746-592j),(1508-621j),(1272-611j),(1052-555j),(845-469j),(654-350j),(492-211j),(363-55j),(282+106j),(238+265j),(228+404j),(245+518j),(283+603j),(326+658j),(377+678j),(422+674j),(477+654j),(477+591j),(480+526j),(455+464j),(414+404j),(373+350j),(353+288j),(349+210j),(-1+3j),(-3+2j),(4+6j),(18469+0j),(-13312-32640j),(1152+0j),(1+5j),(-647-392j),(737+322j),(805+217j),(846+81j),(853-66j),(830-200j),(782-299j),(715-356j),(635-374j),(561-359j),(506-314j),(476-244j),(471-156j),(482-52j),(515+59j),(578+171j),(659+276j),(768+377j),(895+480j),(1036+576j),(1192+654j),(1363+711j),(1541+731j),(1750+732j),(1958+688j),(2135+602j),(2262+467j),(2369+309j)
2025-05-21 03:02:53.889247,(-23-32j),(2416+336j),(2318+168j),(2199+22j),(2016-98j),(1811-185j),(1583-242j),(1378-269j),(1111-251j),(873-206j),(647-135j),(444-36j),(270+77j),(128+203j),(16+338j),(-51+468j),(-90+580j),(-99+667j),(-96+730j),(-69+770j),(-38+782j),(-1+775j),(29+742j),(50+678j),(52+608j),(40+538j),(32+472j),(35+373j),(50+260j),(1+0j),(-5+0j),(-15+3j),(18469+0j),(-13056-32640j),(128+0j),(-3+2j),(-768+24j),(828-115j),(849-229j),(827-371j),(770-497j),(692-594j),(598-641j),(511-649j),(421-612j),(368-544j),(337-453j),(328-339j),(344-215j),(391-83j),(465+51j),(556+183j),(657+313j),(777+429j),(913+546j),(1067+656j),(1223+748j),(1395+830j),(1570+889j),(1780+923j),(1981+910j),(2157+850j),(2286+747j),(2384+639j)
2025-05-21 03:02:54.228879,(37+36j),(-2664+1210j),(-2310+1592j),(-1891+1862j),(-1437+2007j),(-980+2008j),(-574+1894j),(-212+1673j),(22+1462j),(177+1176j),(239+873j),(210+601j),(90+395j),(-70+269j),(-252+223j),(-410+255j),(-516+349j),(-573+474j),(-558+612j),(-497+736j),(-395+831j),(-244+875j),(-92+888j),(54+835j),(169+743j),(247+640j),(291+518j),(308+364j),(282+204j),(7-2j),(3-1j),(-8-3j),(18469+0j),(-12800-32640j),(1152+0j),(-1+4j),(-880+103j),(903-335j),(848-574j),(686-814j),(448-988j),(181-1083j),(-72-1092j),(-287-1027j),(-423-891j),(-511-756j),(-532-625j),(-514-534j),(-463-472j),(-369-471j),(-288-531j),(-237-634j),(-226-781j),(-288-958j),(-410-1147j),(-606-1333j),(-867-1454j),(-1177-1497j),(-1575-1498j),(-1976-1367j),(-2371-1119j),(-2687-738j),(-2882-271j),(-2952+224j)
2025-05-21 03:02:54.567357,(-8+31j),(-2081-1442j),(-2258-815j),(-2262-200j),(-2059+360j),(-1707+787j),(-1282+1059j),(-837+1172j),(-437+1109j),(-122+942j),(73+696j),(136+431j),(81+208j),(-62+73j),(-242+51j),(-400+134j),(-490+295j),(-488+480j),(-402+653j),(-245+776j),(-43+841j),(165+835j),(367+747j),(502+605j),(573+446j),(583+284j),(557+136j),(483-2j),(366-119j),(1-6j),(4-1j),(4-12j),(18469+0j),(-13056-32640j),(1152+0j),(-4-7j),(644+229j),(-737-19j),(-732+233j),(-613+474j),(-407+649j),(-161+731j),(68+709j),(237+610j),(336+490j),(363+373j),(348+300j),(317+282j),(298+312j),(319+379j),(399+457j),(550+517j),(766+524j),(1023+443j),(1284+263j),(1506-22j),(1647-403j),(1683-877j),(1549-1361j),(1268-1858j),(805-2262j),(204-2509j),(-461-2522j),(-1109-2350j)
2025-05-21 03:02:54.910103,(-23-37j),(2715+153j),(2593+2j),(2465-132j),(2267-242j),(2029-319j),(1786-370j),(1519-397j),(1261-396j),(997-361j),(739-287j),(489-187j),(266-67j),(76+70j),(-85+215j),(-209+364j),(-287+508j),(-328+632j),(-343+727j),(-338+801j),(-314+847j),(-272+886j),(-240+861j),(-204+812j),(-178+761j),(-161+680j),(-150+602j),(-129+502j),(-101+377j),(7-11j),(-5+0j),(-7-3j),(18469+0j),(-12800-32640j),(128+0j),(1+11j),(-683+134j),(725-210j),(733-310j),(690-416j),(616-510j),(535-570j),(457-590j),(374-557j),(327-517j),(288-440j),(276-348j),(295-235j),(345-110j),(415+21j),(511+155j),(629+283j),(772+400j),(940+516j),(1129+627j),(1329+724j),(1530+793j),(1736+838j),(1948+853j),(2170+845j),(2382+798j),(2546+705j),(2653+584j),(2721+464j)
2025-05-21 03:02:55.259612,(-12-24j),(2790+949j),(2720+416j),(2582-67j),(2319-459j),(1985-758j),(1595-927j),(1226-953j),(893-937j),(629-796j),(439-614j),(335-393j),(324-194j),(393-28j),(520+66j),(645+101j),(770+68j),(860-10j),(920-112j),(935-234j),(927-343j),(896-441j),(826-516j),(767-570j),(703-621j),(650-672j),(589-734j),(523-774j),(451-814j),(-2+12j),(2+3j),(9+2j),(18469+0j),(-13312-32640j),(1152+0j),(16-2j),(448+750j),(-601-605j),(-729-424j),(-848-173j),(-875+91j),(-827+335j),(-691+517j),(-534+611j),(-387+644j),(-271+592j),(-211+519j),(-221+424j),(-298+365j),(-417+339j),(-567+384j),(-728+501j),(-864+707j),(-943+974j),(-949+1299j),(-861+1627j),(-683+1970j),(-371+2237j),2489j,(470+2646j),(976+2670j),(1492+2563j),(1964+2285j),(2364+1940j)
