timestamp,subcarrier_0,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16,subcarrier_17,subcarrier_18,subcarrier_19,subcarrier_20,subcarrier_21,subcarrier_22,subcarrier_23,subcarrier_24,subcarrier_25,subcarrier_26,subcarrier_27,subcarrier_28,subcarrier_29,subcarrier_30,subcarrier_31,subcarrier_32,subcarrier_33,subcarrier_34,subcarrier_35,subcarrier_36,subcarrier_37,subcarrier_38,subcarrier_39,subcarrier_40,subcarrier_41,subcarrier_42,subcarrier_43,subcarrier_44,subcarrier_45,subcarrier_46,subcarrier_47,subcarrier_48,subcarrier_49,subcarrier_50,subcarrier_51,subcarrier_52,subcarrier_53,subcarrier_54,subcarrier_55,subcarrier_56,subcarrier_57,subcarrier_58,subcarrier_59,subcarrier_60,subcarrier_61,subcarrier_62,subcarrier_63
2025-05-21 03:00:40.940855,(14+26j),(-3050+366j),(-2622+1177j),(-2014+1755j),(-1279+2027j),(-580+2024j),(-11+1796j),(379+1439j),(543+1059j),(538+717j),(409+491j),(243+410j),(120+462j),(96+596j),(195+748j),(408+846j),(688+814j),(960+646j),(1147+359j),(1214+4j),(1149-365j),(958-678j),(647-886j),(296-944j),(-23-860j),(-257-680j),(-399-455j),(-462-233j),(-458-25j),(-4-6j),(-3-14j),(-6-6j),(18469+0j),(-12544-32640j),(128+0j),(-3-6j),(576+269j),(-679-64j),(-705+197j),(-631+475j),(-445+714j),(-185+867j),(96+895j),(341+817j),(503+667j),(586+504j),(610+369j),(601+292j),(597+268j),(623+285j),(714+308j),(874+296j),(1088+199j),(1321-12j),(1526-339j),(1632-778j),(1570-1296j),(1333-1853j),(867-2334j),(210-2705j),(-604-2868j),(-1468-2695j),(-2233-2198j),(-2820-1474j)
2025-05-21 03:00:42.016087,(3-45j),(2489+1838j),(2748+932j),(2677+52j),(2305-677j),(1764-1162j),(1154-1362j),(575-1349j),(180-1119j),(-47-796j),(-70-477j),(62-255j),(278-180j),(486-286j),(607-535j),(567-849j),(346-1130j),(-13-1304j),(-437-1295j),(-842-1123j),(-1156-802j),(-1321-394j),(-1292+58j),(-1097+424j),(-798+654j),(-476+733j),(-186+701j),(58+564j),(214+353j),(12-2j),(-4+5j),(-1-10j),(18469+0j),(-13312-32640j),(1152+0j),(-18+3j),(-479-805j),(817+644j),(1085+331j),(1202-101j),(1129-562j),(886-945j),(526-1184j),(122-1261j),(-240-1138j),(-487-928j),(-598-694j),(-602-491j),(-529-364j),(-435-338j),(-374-394j),(-400-514j),(-531-639j),(-769-704j),(-1089-699j),(-1450-558j),(-1808-229j),(-2082+254j),(-2160+912j),(-2028+1649j),(-1606+2355j),(-886+2887j),(18+3127j),(984+3038j)
2025-05-21 03:00:42.527977,(5-48j),(1864+1727j),(1961+1421j),(1956+1079j),(1880+776j),(1710+480j),(1493+262j),(1252+84j),(975-19j),(687-58j),(420-32j),(174+54j),(-21+193j),(-153+362j),(-233+547j),(-230+739j),(-171+896j),(-62+1027j),(69+1095j),(218+1105j),(366+1059j),(512+962j),(611+846j),(665+686j),(671+517j),(630+364j),(559+234j),(455+130j),(335+57j),(8-4j),(-6+3j),(2-1j),(18469+0j),(-13056-32640j),(1152+0j),(-7+4j),(212-554j),(-128+654j),(-16+734j),(131+778j),(286+783j),(432+749j),(537+677j),(590+584j),(595+485j),(563+404j),(495+343j),(399+321j),(284+327j),(157+381j),(39+475j),(-59+600j),(-142+751j),(-188+938j),(-219+1136j),(-208+1369j),(-153+1573j),(-42+1774j),(110+1992j),(328+2182j),(601+2311j),(902+2354j),(1194+2301j),(1466+2192j)
2025-05-21 03:00:42.937334,(40+22j),(-2043+1502j),(-1427+1889j),(-776+2052j),(-158+1962j),(330+1692j),(648+1319j),(793+932j),(772+572j),(633+308j),(437+172j),(252+161j),(136+250j),(120+391j),(209+527j),(382+596j),(596+567j),(791+428j),(922+205j),(963-62j),(902-329j),(745-557j),(520-690j),(277-730j),(66-677j),(-87-575j),(-190-452j),(-260-327j),(-308-196j),(-8-5j),(-3-3j),(3+3j),(18469+0j),(-13056-32640j),(1152+0j),(-6+0j),(497-353j),(-386+520j),(-202+651j),(36+699j),(282+654j),(483+524j),(598+344j),(626+169j),(569+24j),(486-56j),(415-75j),(387-54j),(414-16j),(496+7j),(628-23j),(769-129j),(898-320j),(974-596j),(971-941j),(844-1318j),(565-1670j),(132-1951j),(-416-2091j),(-1057-2074j),(-1713-1822j),(-2251-1308j),(-2573-622j),(-2663+133j)
2025-05-21 03:00:43.284786,(-11-21j),(2301+395j),(2171+180j),(2026+10j),(1840-112j),(1630-179j),(1410-207j),(1190-170j),(1035-132j),(886-45j),(762+66j),(672+181j),(625+294j),(615+391j),(642+478j),(685+524j),(730+538j),(764+520j),(785+469j),(790+402j),(770+319j),(728+235j),(653+166j),(559+110j),(451+84j),(346+83j),(251+101j),(170+124j),(105+158j),(-1+3j),(4-9j),(2-11j),(18469+0j),(-13056-32640j),(1152+0j),(4+9j),(-270-466j),(367+456j),(476+429j),(597+376j),(710+295j),(787+201j),(828+108j),(825+21j),(799-32j),(745-60j),(691-54j),(634-21j),(588+46j),(546+132j),(520+242j),(516+372j),(540+510j),(592+657j),(669+805j),(774+961j),(912+1094j),(1087+1203j),(1298+1283j),(1532+1309j),(1767+1280j),(1980+1183j),(2136+1019j),(2268+840j)
2025-05-21 03:00:43.633764,(2+52j),(-1730-1522j),(-1877-1115j),(-1908-705j),(-1822-318j),(-1640+15j),(-1377+261j),(-1085+425j),(-799+467j),(-534+422j),(-315+300j),(-162+124j),(-98-73j),(-120-260j),(-212-417j),(-367-515j),(-550-538j),(-733-481j),(-882-359j),(-985-187j),(-1025+15j),(-1011+224j),(-902+405j),(-761+544j),(-590+622j),(-411+639j),(-242+611j),(-79+531j),(60+409j),(11-8j),(-5+5j),(4-2j),(18469+0j),(-13056-32640j),(1152+0j),(-13+7j),(-466-771j),(680+712j),(867+581j),(1009+382j),(1076+149j),(1089-83j),(1031-283j),(934-428j),(804-520j),(690-561j),(607-566j),(560-551j),(553-529j),(572-512j),(613-517j),(674-548j),(736-625j),(802-741j),(862-902j),(883-1092j),(853-1297j),(771-1547j),(601-1768j),(373-1995j),(58-2189j),(-322-2277j),(-720-2244j),(-1116-2115j)
2025-05-21 03:00:43.994414,(44+18j),(-2809+1271j),(-2596+1308j),(-2366+1312j),(-2087+1260j),(-1801+1171j),(-1510+1039j),(-1248+911j),(-974+691j),(-728+472j),(-506+231j),(-318-16j),(-170-262j),(-79-508j),(-21-726j),(-13-927j),(-39-1081j),(-90-1185j),(-150-1242j),(-232-1258j),(-305-1232j),(-391-1194j),(-420-1083j),(-444-955j),(-433-818j),(-407-676j),(-374-557j),(-369-479j),(-382-430j),(4+11j),(11+5j),(5+16j),(18469+0j),(-13312-32640j),(1152+0j),(-19-3j),(631-933j),(-580+1028j),(-503+1138j),(-365+1254j),(-222+1335j),(-81+1394j),(37+1403j),(119+1377j),(165+1293j),(169+1206j),(117+1118j),(26+1033j),(-89+949j),(-246+852j),(-418+774j),(-625+696j),(-848+638j),(-1088+591j),(-1336+548j),(-1595+523j),(-1834+508j),(-2117+523j),(-2313+557j),(-2554+627j),(-2773+728j),(-2909+850j),(-2973+968j),(-2975+1089j)
2025-05-21 03:00:44.353077,(-26-51j),(2809-511j),(2317-1254j),(1672-1757j),(938-1933j),(278-1827j),(-212-1528j),(-490-1113j),(-561-768j),(-484-479j),(-313-327j),(-151-323j),(-67-427j),(-112-583j),(-271-705j),(-518-736j),(-791-619j),(-1003-364j),(-1087-18j),(-1030+339j),(-830+640j),(-519+852j),(-187+876j),(119+761j),(321+561j),(393+328j),(379+119j),(316-62j),(209-222j),(11-6j),(-4+3j),(3-8j),(18469+0j),(-13312-32640j),(1152+0j),(-1+11j),(-771-835j),(1092+562j),(1297+146j),(1328-374j),(1136-886j),(757-1268j),(279-1457j),(-224-1408j),(-598-1217j),(-859-919j),(-959-604j),(-932-344j),(-842-174j),(-753-104j),(-718-108j),(-764-137j),(-897-138j),(-1101-47j),(-1324+168j),(-1507+534j),(-1548+1022j),(-1367+1541j),(-1020+2116j),(-396+2554j),(436+2758j),(1341+2620j),(2132+2114j),(2701+1347j)
2025-05-21 03:00:44.713971,(-14+47j),(-1197-2400j),(-1685-1838j),(-1962-1176j),(-1984-504j),(-1773+76j),(-1403+493j),(-927+681j),(-549+737j),(-214+601j),(-6+369j),(53+103j),(-32-121j),(-217-240j),(-442-229j),(-629-96j),(-720+124j),(-702+370j),(-576+586j),(-367+733j),(-120+775j),(120+721j),(292+586j),(384+408j),(398+238j),(354+108j),(293+36j),(251+9j),(244-1j),(-4+6j),(6+7j),(3-4j),(18469+0j),(-13312-32640j),(1152+0j),(15-2j),(625+864j),(-965-685j),(-1225-368j),(-1350+44j),(-1325+484j),(-1121+863j),(-818+1129j),(-470+1204j),(-159+1233j),(88+1125j),(235+995j),(299+879j),(317+811j),(318+804j),(339+855j),(422+947j),(594+1039j),(863+1100j),(1191+1071j),(1549+927j),(1898+652j),(2091+236j),(2374-309j),(2401-952j),(2197-1627j),(1752-2235j),(1093-2663j),(314-2842j)
2025-05-21 03:00:45.087805,(20+54j),(-2359-693j),(-2237-429j),(-2052-200j),(-1806-22j),(-1542+90j),(-1271+145j),(-1000+147j),(-796+106j),(-599+24j),(-433-88j),(-311-210j),(-237-341j),(-214-474j),(-236-588j),(-295-667j),(-377-699j),(-458-682j),(-526-626j),(-572-540j),(-592-434j),(-589-324j),(-527-205j),(-439-105j),(-329-38j),(-222-6j),(-135+1j),(-88-7j),(-83-22j),(-2-2j),(-6+1j),(1-7j),(18469+0j),(-13568-32640j),(1152+0j),(14+0j),(82+939j),(-190-1026j),(-326-1074j),(-483-1078j),(-632-1041j),(-753-982j),(-835-910j),(-853-801j),(-843-775j),(-796-739j),(-750-743j),(-707-784j),(-672-850j),(-640-936j),(-623-1049j),(-629-1165j),(-674-1296j),(-748-1430j),(-849-1568j),(-970-1699j),(-1105-1782j),(-1251-1793j),(-1463-1889j),(-1688-1889j),(-1935-1832j),(-2138-1684j),(-2291-1474j),(-2389-1239j)
